College,Private,Apps,Accept,Enroll,Top10perc,Top25perc,F.Undergrad,P.Undergrad,Outstate,Room.Board,Books,Personal,PhD,Terminal,S.F.Ratio,perc.alumni,Expend,Grad.Rate,Apps_trans,Accept_trans,Enroll_trans,Top10perc_trans,F.Undergrad_trans,P.Undergrad_trans,Outstate_trans,Books_trans,Personal_trans,PhD_trans,Terminal_trans,S.F.Ratio_trans,perc.alumni_trans,Expend_trans,Apps_transformed,Accept_transformed,Enroll_transformed,Top10perc_transformed,F.Undergrad_transformed,P.Undergrad_transformed,Outstate_transformed,Books_transformed,Personal_transformed,PhD_transformed,Terminal_transformed,S.F.Ratio_transformed,perc.alumni_transformed,Expend_transformed,Accept_Rate,Outstate_Tier,Outstate_Tier_Encoded,Private_Encoded,Apps_transformed_scaled,Accept_transformed_scaled,Enroll_transformed_scaled,Top10perc_transformed_scaled,F.Undergrad_transformed_scaled,P.Undergrad_transformed_scaled,Outstate_transformed_scaled,Books_transformed_scaled,Personal_transformed_scaled,PhD_transformed_scaled,Terminal_transformed_scaled,S.F.Ratio_transformed_scaled,perc.alumni_transformed_scaled,Expend_transformed_scaled,Accept_Rate_scaled,Outstate_Tier_Encoded_scaled,Private_Encoded_scaled
Auburn University-Main Campus,No,7548,6791,3070,25,57,16262,1716,6300,3933,600,1908,85.0,91,16.7,18,6642,69,6.542202284115387,6.572466798584931,4.569323650107235,4.568038251472815,4.010579954269126,10.431204596591146,55.67920671363826,9.845917647123215,10.089721371413228,4014.4961141771587,58884.14428434742,7.24245169433793,6.329553707860191,1.8276841099318852,6.542202284115387,6.572466798584931,4.569323650107235,4.568038251472815,4.010579954269126,10.431204596591146,55.67920671363826,9.845917647123215,10.089721371413228,4014.4961141771587,58884.14428434742,7.24245169433793,6.329553707860191,1.8276841099318852,0.8997085320614733,Low,0,0,1.3703508845123415,1.6723286516496423,1.790742608060054,0.08298682799864276,1.7756338629517652,1.1150370759204198,-1.062974741569998,0.4497726389260374,0.965778853639158,0.7880845382194887,0.781503315639944,0.6941250685837765,-0.2501326687269887,-0.6623569194695326,1.0392600991794334,-1.0987972149572356,-1.6325116659989423
Augsburg College,Yes,662,513,257,12,30,2074,726,11902,4372,540,950,65.0,65,12.8,31,7836,58,5.162608317929659,5.051408131801442,3.709046407214294,3.3372059894156245,3.701366297255258,8.860607377148998,69.9641729731922,9.611556673763596,8.90831952942552,2351.2286673140156,24468.81775259251,6.05581660003175,8.66494745865426,1.829018258153053,5.162608317929659,5.051408131801442,3.709046407214294,3.3372059894156245,3.701366297255258,8.860607377148998,69.9641729731922,9.611556673763596,8.90831952942552,2351.2286673140156,24468.81775259251,6.05581660003175,8.66494745865426,1.829018258153053,0.7749244712990937,Mid,1,1,-0.8625504017494298,-0.8745005511217011,-0.6238843987283929,-0.9818731086748947,0.11457941919631885,0.508575704131079,0.4718553163023066,0.05550628934752403,-0.48552498885819567,-0.6054188583331771,-1.0947584403093151,-0.27529199961519973,0.7420738947418721,-0.1910355503864039,0.19044222201896147,0.3581403891754813,0.6125530498969481
Augustana College IL,Yes,1879,1658,497,36,69,1950,38,13353,4173,540,821,78.0,83,12.7,40,9220,71,5.7841382034069255,5.776204885677984,3.9709135791951042,5.262121851799814,3.68978341550283,4.305379009819839,72.89687644779613,9.611556673763596,8.668707522931868,3381.5199008967597,46295.29542396985,6.023602095364745,9.991196421752138,1.8302191633320537,5.7841382034069255,5.776204885677984,3.9709135791951042,5.262121851799814,3.68978341550283,4.305379009819839,72.89687644779613,9.611556673763596,8.668707522931868,3381.5199008967597,46295.29542396985,6.023602095364745,9.991196421752138,1.8302191633320537,0.8823842469398616,Mid,1,1,0.14340853598738912,0.3390841574485213,0.11112463571943347,0.683476302864234,0.05235772629903182,-1.25035396304698,0.7869559166021637,0.05550628934752403,-0.7798785384917823,0.2577702434217395,0.09518189874570733,-0.3016095177954872,1.3055390172857926,0.23321436737028708,0.9214152171455692,0.3581403891754813,0.6125530498969481
Augustana College,Yes,761,725,306,21,58,1337,300,10990,3244,600,1021,66.0,70,10.4,30,6871,69,5.248388521338615,5.271261122088187,3.780931236269812,4.255852904198828,3.615363212974079,7.3651341286114285,67.9986020991763,9.845917647123215,9.027619582356309,2423.7905034076744,29680.22624897121,5.252173428845612,8.50587730878895,1.8279674987464378,5.248388521338615,5.271261122088187,3.780931236269812,4.255852904198828,3.615363212974079,7.3651341286114285,67.9986020991763,9.845917647123215,9.027619582356309,2423.7905034076744,29680.22624897121,5.252173428845612,8.50587730878895,1.8279674987464378,0.9526938239159002,Mid,1,1,-0.7237133734481125,-0.5063832469003334,-0.42211799022486685,-0.18710169614595554,-0.3474176565522442,-0.06887772985913919,0.260667050015694,0.4497726389260374,-0.3389697533108387,-0.544625769857051,-0.8106418143240208,-0.9318252596102692,0.6744919519989533,-0.5622427028191037,1.3996816360153455,0.3581403891754813,0.6125530498969481
Austin College,Yes,948,798,295,42,74,1120,15,11280,4342,400,1150,81.0,95,13.0,33,11361,71,5.381881960013828,5.331318223846161,3.766008971877225,5.572727488079942,3.5782641762782497,3.13050327559237,68.63486946051647,8.96107520321098,9.225954671852792,3646.0827031697963,65897.48921732574,6.119944455137463,8.975326246182142,1.8316134825079202,5.381881960013828,5.331318223846161,3.766008971877225,5.572727488079942,3.5782641762782497,3.13050327559237,68.63486946051647,8.96107520321098,9.225954671852792,3646.0827031697963,65897.48921732574,6.119944455137463,8.975326246182142,1.8316134825079202,0.8417721518987342,Mid,1,1,-0.507651489856733,-0.40582487664728745,-0.4640018165174354,0.9521981331052524,-0.5467087239577507,-1.7040137178469246,0.3290299885963058,-1.0388011424180428,-0.0953232079457115,0.47942381108114585,1.1638582779526243,-0.2229029900664657,0.8739402534841448,0.7257926375216123,0.6451598036797981,0.3581403891754813,0.6125530498969481
Averett College,Yes,627,556,172,16,40,777,538,9925,4135,750,1350,59.0,67,22.4,11,6523,48,5.128941017424513,5.103036089824757,3.536211389562006,3.793745093657405,3.4969717774665074,8.34043102249211,65.56251636833328,10.352802615829257,9.496020108486013,1939.231936198742,26478.47386189595,8.789039514009747,4.693250809609002,1.827530820774836,5.128941017424513,5.103036089824757,3.536211389562006,3.793745093657405,3.4969717774665074,8.34043102249211,65.56251636833328,10.352802615829257,9.496020108486013,1939.231936198742,26478.47386189595,8.789039514009747,4.693250809609002,1.827530820774836,0.886762360446571,Mid,1,1,-0.9170416219529709,-0.7880557649706963,-1.108997895324639,-0.5868962977653778,-0.983400626876283,0.30771780007236427,-0.0010750875095531672,1.302507133936391,0.236441135041996,-0.9505941608742655,-0.9851956007117693,1.9576041592094642,-0.9453261344609437,-0.7165101643787235,0.9511964327113076,0.3581403891754813,0.6125530498969481
Baker University,Yes,602,483,206,21,47,958,466,8620,4100,400,2250,58.0,68,11.0,21,6136,65,5.103635243051365,5.012571543956875,3.615143698936886,4.255852904198828,3.5443214463343033,8.095852612610924,62.330652303511314,8.96107520321098,10.378045287906609,1874.458100634458,27520.52043115919,5.45944250760128,6.929932557777247,1.8270009505292346,5.103635243051365,5.012571543956875,3.615143698936886,4.255852904198828,3.5443214463343033,8.095852612610924,62.330652303511314,8.96107520321098,10.378045287906609,1874.458100634458,27520.52043115919,5.45944250760128,6.929932557777247,1.8270009505292346,0.8023255813953488,Low,0,1,-0.9579995396683371,-0.9395277313472329,-0.8874506121675922,-0.18710169614595554,-0.7290445332847445,0.21327770038895646,-0.34831861749189164,-1.0388011424180428,1.3199729923470302,-1.0048623785543536,-0.9283850943804479,-0.762497566859782,0.004942020606680277,-0.903700137449826,0.3768326308712091,-1.0987972149572356,0.6125530498969481
Baldwin-Wallace College,Yes,1690,1366,662,30,61,2718,1460,10995,4410,1000,1000,68.0,74,17.6,20,8086,85,5.723113206168775,5.660538120628176,4.076709181327104,4.908029058750458,3.7503639880009465,10.127225209112284,68.00966510529048,11.027920112452334,8.993154813797165,2572.256540860469,34308.59715981074,7.499616508461935,6.734949707633466,1.8292584688373152,5.723113206168775,5.660538120628176,4.076709181327104,4.908029058750458,3.7503639880009465,10.127225209112284,68.00966510529048,11.027920112452334,8.993154813797165,2572.256540860469,34308.59715981074,7.499616508461935,6.734949707633466,1.8292584688373152,0.808284023668639,Mid,1,1,0.04463831941133109,0.14541411601488888,0.40807183526213026,0.3771313679720627,0.37778846608272787,0.9976602245902023,0.26185570065763164,2.438259845296428,-0.3813083118461038,-0.4202393232555936,-0.558311349746167,0.9042148943004111,-0.07789765626183243,-0.10617509277113449,0.4173637074421859,0.3581403891754813,0.6125530498969481
Barat College,Yes,261,192,111,15,36,453,266,9690,4300,500,500,57.0,77,9.7,35,9337,71,4.567283765744442,4.397905045223911,3.3354828456253705,3.6884527234691826,3.364533407794401,7.170463917997722,65.0020796087627,9.442351022087843,7.873683591318896,1810.795332056283,38057.447169980325,5.00430283369071,9.276119865145814,1.8303079193831508,4.567283765744442,4.397905045223911,3.3354828456253705,3.6884527234691826,3.364533407794401,7.170463917997722,65.0020796087627,9.442351022087843,7.873683591318896,1810.795332056283,38057.447169980325,5.00430283369071,9.276119865145814,1.8303079193831508,0.735632183908046,Mid,1,1,-1.8260954671086296,-1.9687126162726214,-1.672402968778429,-0.6779904542213022,-1.6948418503721536,-0.1440465646907973,-0.06129050338777985,-0.22914901677242944,-1.756532921293452,-1.0581997323364798,-0.3539307841170397,-1.1343222081673965,1.0017342937327451,0.264569671716386,-0.07683547168872246,0.3581403891754813,0.6125530498969481
Bard College,Yes,1910,838,285,50,85,1004,15,19264,6206,750,750,98.0,98,10.4,30,13894,79,5.7935157455438375,5.361783136793705,3.7518757621191576,5.936705135542433,3.55463249749964,3.13050327559237,83.0508469051559,10.352802615829257,8.52150081906591,5335.66411690255,71483.10904926102,5.252173428845612,8.50587730878895,1.8328159503301227,5.7935157455438375,5.361783136793705,3.7518757621191576,5.936705135542433,3.55463249749964,3.13050327559237,83.0508469051559,10.352802615829257,8.52150081906591,5335.66411690255,71483.10904926102,5.252173428845612,8.50587730878895,1.8328159503301227,0.4387434554973822,High,2,1,0.1585862813332729,-0.35481505588950774,-0.5036709234900614,1.2670949932019226,-0.6736549443404114,-1.7040137178469246,1.877936376866113,1.302507133936391,-0.960715953306189,1.8949733327345775,1.4683762334705521,-0.9318252596102692,0.6744919519989533,1.150594598238403,-2.09635990984827,1.8150779933081982,0.6125530498969481
Barnard College,Yes,2496,1402,531,53,95,2121,69,17926,8124,600,850,83.0,93,10.3,33,12580,91,5.945280429448944,5.6761604915193535,3.9957516694571145,6.061395953650468,3.7055378405711683,5.127047174329461,80.95444272202246,9.845917647123215,8.725466682985342,3828.050899130615,62329.492559452454,5.2171744721156745,8.975326246182142,1.832238800882364,5.945280429448944,5.6761604915193535,3.9957516694571145,6.061395953650468,3.7055378405711683,5.127047174329461,80.95444272202246,9.845917647123215,8.725466682985342,3828.050899130615,62329.492559452454,5.2171744721156745,8.975326246182142,1.832238800882364,0.561698717948718,High,2,1,0.4042205521453873,0.17157189103767176,0.18084021176096163,1.3749718020632458,0.1369883924257922,-0.9330797465670045,1.6526908918394725,0.4497726389260374,-0.7101522318661437,0.6318787272247831,0.9693375120855497,-0.9604175254095518,0.8739402534841448,0.9467020594880287,-1.2599820566031195,1.8150779933081982,0.6125530498969481
Barry University,Yes,990,784,279,18,45,1811,3144,11290,5360,600,1800,76.0,78,12.6,11,9084,72,5.407969663806166,5.320268068810328,3.7431186312989397,3.9902206092359616,3.6756815167777352,11.608954333092923,68.6566170181097,9.845917647123215,9.988659024785472,3210.7343245943,39361.14463169006,5.991285805830951,4.693250809609002,1.8301137851841243,5.407969663806166,5.320268068810328,3.7431186312989397,3.9902206092359616,3.6756815167777352,11.608954333092923,68.6566170181097,9.845917647123215,9.988659024785472,3210.7343245943,39361.14463169006,5.991285805830951,4.693250809609002,1.8301137851841243,0.7919191919191919,Mid,1,1,-0.46542800325032313,-0.42432702791534,-0.5282504468415923,-0.41691464264756517,-0.02339578914694879,1.5698065814191604,0.3313666273025452,0.4497726389260374,0.8416278943466902,0.11468424657347391,-0.2828555413330692,-0.3280101887390996,-0.9453261344609437,0.19598688981904883,0.30604530939689767,0.3581403891754813,0.6125530498969481
Baylor University,Yes,6075,5349,2367,34,66,9919,484,6450,3920,600,1346,71.0,76,18.5,38,7503,72,6.428887919145505,6.44314538117359,4.493890641592448,5.149577531776267,3.9485635655169875,8.160070582048293,56.15393765250122,9.845917647123215,9.490993029110944,2803.316583884286,36780.940288277394,7.751456874081783,9.71106985349749,1.828679299351279,6.428887919145505,6.44314538117359,4.493890641592448,5.149577531776267,3.9485635655169875,8.160070582048293,56.15393765250122,9.845917647123215,9.490993029110944,2803.316583884286,36780.940288277394,7.751456874081783,9.71106985349749,1.828679299351279,0.8804938271604938,Low,0,1,1.1869492478752022,1.4557955424412599,1.5790171659797785,0.5861080901616065,1.4424901101265637,0.23807445754375747,-1.0119678787514388,0.4497726389260374,0.23026557364173544,-0.22665472844581655,-0.42352364534226566,1.1099549318779256,1.186525502100285,-0.3107812607805853,0.9085560258813842,-1.0987972149572356,0.6125530498969481
Beaver College,Yes,1163,850,348,23,56,878,519,12850,5400,400,800,78.0,89,12.2,30,8954,73,5.504172792783469,5.37062014741454,3.8326985510766227,4.417175042264962,3.524866841583949,8.278935040126296,71.90507785472292,8.96107520321098,8.626435575433408,3381.5199008967597,55559.757364651494,5.860981033586721,8.50587730878895,1.8300107561132515,5.504172792783469,5.37062014741454,3.8326985510766227,4.417175042264962,3.524866841583949,8.278935040126296,71.90507785472292,8.96107520321098,8.626435575433408,3381.5199008967597,55559.757364651494,5.860981033586721,8.50587730878895,1.8300107561132515,0.7308684436801376,Mid,1,1,-0.30972125495993,-0.34001854790080843,-0.27681744039153794,-0.04753313995778422,-0.8335520701903105,0.28397209534078993,0.6803933763521203,-1.0388011424180428,-0.8318078970334455,0.2577702434217395,0.6002637149158834,-0.43446218134192693,0.6744919519989533,0.1595892827401136,-0.1092398336151793,0.3581403891754813,0.6125530498969481
Bellarmine College,Yes,807,707,308,39,63,1198,605,8840,2950,750,1290,74.0,82,13.1,31,6668,84,5.284254465301819,5.2554569056310925,3.7835779046315117,5.422106255753956,3.5925370279699966,8.542529942454983,62.89700553013714,10.352802615829257,9.41912206384576,3044.4176772221554,44852.305090025206,6.151859860146799,8.66494745865426,1.8277170389473598,5.284254465301819,5.2554569056310925,3.7835779046315117,5.422106255753956,3.5925370279699966,8.542529942454983,62.89700553013714,10.352802615829257,9.41912206384576,3044.4176772221554,44852.305090025206,6.151859860146799,8.66494745865426,1.8277170389473598,0.8760842627013631,Mid,1,1,-0.6656636034640874,-0.5328455003813007,-0.4146893188785438,0.821887512510805,-0.47003687202019073,0.3857551139811216,-0.2874675143248177,1.302507133936391,0.14197503239976528,-0.024657633443134833,0.01651265888576715,-0.19682982022428813,0.7420738947418721,-0.6507239176712355,0.8785608716883411,0.3581403891754813,0.6125530498969481
Belmont Abbey College,Yes,632,494,129,17,36,709,131,9000,4850,300,2480,78.0,85,13.2,10,7550,52,5.133872278426773,5.027103471206351,3.405832484482507,3.894175451333956,3.475573421625922,6.065978084287668,63.30310805628645,8.360621760581918,10.54989899446824,3381.5199008967597,49267.05353907696,6.183677590318551,4.421054272265976,1.8287285346328463,5.133872278426773,5.027103471206351,3.405832484482507,3.894175451333956,3.475573421625922,6.065978084287668,63.30310805628645,8.360621760581918,10.54989899446824,3381.5199008967597,49267.05353907696,6.183677590318551,4.421054272265976,1.8287285346328463,0.7816455696202531,Mid,1,1,-0.9090602743211865,-0.9151957726268133,-1.4749455336252875,-0.5000085327852752,-1.0983497348856706,-0.5705263683871301,-0.2438343441522976,-2.0489462340837274,1.5310882418887717,0.2577702434217395,0.25719681074029643,-0.17083644547256602,-1.060970526681064,-0.29338766091865626,0.23616110930551232,0.3581403891754813,0.6125530498969481
Belmont University,Yes,1220,974,481,28,67,1964,623,7800,3664,650,900,61.0,61,11.1,19,7614,49,5.532537716402389,5.454817556914406,3.9585368277560344,4.777728697775314,3.6911355321130057,8.593337189134168,60.13186099132863,10.026082431745259,8.819245343756174,2072.1143548522737,20740.590958343037,5.493547832248623,6.5349533390638825,1.8287948233678029,5.532537716402389,5.454817556914406,3.9585368277560344,4.777728697775314,3.6911355321130057,8.593337189134168,60.13186099132863,10.026082431745259,8.819245343756174,2072.1143548522737,20740.590958343037,5.493547832248623,6.5349533390638825,1.8287948233678029,0.7983606557377049,Low,0,1,-0.2638120411000628,-0.19904014516410398,0.07638555767456087,0.26440143846515807,0.05962111603898401,0.40537353182655866,-0.5845649575677309,0.7528645357434074,-0.5949489827396871,-0.8392638380900032,-1.2980146652677276,-0.7346353504225267,-0.16286735762255852,-0.2699695003134239,0.3498620405629711,-1.0987972149572356,0.6125530498969481
Beloit College,Yes,1320,923,284,26,54,1085,81,16304,3616,355,715,75.0,95,11.1,26,12957,69,5.579025263450717,5.421658729487241,3.7504310780047967,4.639999884647015,3.5714602052831297,5.35649205443559,78.27028051167792,8.709270955531483,8.444121194639148,3127.017536070735,65897.48921732574,5.493547832248623,7.840523349237043,1.8324135979890872,5.579025263450717,5.421658729487241,3.7504310780047967,4.639999884647015,3.5714602052831297,5.35649205443559,78.27028051167792,8.709270955531483,8.444121194639148,3127.017536070735,65897.48921732574,5.493547832248623,7.840523349237043,1.8324135979890872,0.6992424242424242,High,2,1,-0.18857098746864043,-0.254560600663524,-0.5077258642752942,0.14524475095617614,-0.5832587468958396,-0.8444832209799878,1.364294492030937,-1.4624123781873197,-1.0557736570191054,0.044545418704219096,1.1638582779526243,-0.7346353504225267,0.3918121831278882,1.008453527837201,-0.32436931824763443,1.8150779933081982,0.6125530498969481
Bemidji State University,No,1208,877,546,12,36,3796,824,4425,2700,660,1800,57.0,62,19.6,16,3752,46,5.526685994124625,5.390025126358088,4.006132280822366,3.3372059894156245,3.807014680534932,9.084502069702225,48.99383053179199,10.060656850163479,9.988659024785472,1810.795332056283,21636.86172344196,8.052536594781495,5.900711370401069,1.8220357186891958,5.526685994124625,5.390025126358088,4.006132280822366,3.3372059894156245,3.807014680534932,9.084502069702225,48.99383053179199,10.060656850163479,9.988659024785472,1810.795332056283,21636.86172344196,8.052536594781495,5.900711370401069,1.8220357186891958,0.7259933774834437,Low,0,0,-0.27328317428933774,-0.3075272521133158,0.20997652189421875,-0.9818731086748947,0.6821084158680634,0.5950291122368255,-1.7812764950108653,0.8110292102757778,0.8416278943466902,-1.0581997323364798,-1.2491515938109201,1.3559208750186327,-0.4323290036172367,-2.6577929972476197,-0.14240146751948335,-1.0987972149572356,-1.6325116659989423
